,Unnamed: 0,full_sentence,verb_masked_sentence,verb_true_label,verb_false_label,verb_true_label_p,verb_false_label_p,verb_is_accurate,subject,subject_masked_sentence,subject_true_label,subject_false_label,subject_true_label_p,subject_false_label_p,subject_is_accurate
337,750,"An underage atrophy equipped in billion learns there intend seven "" complexes "" in the Eurasia Indians , but infinite tires are nowadays cheaper than this . <eos>","An underage atrophy equipped in billion [MASK] there intend seven "" complexes "" in the Eurasia Indians , but infinite tires are nowadays cheaper than this . <eos>",learns,learn,0.3727562725543976,-2.7939751148223877,True,atrophy,"An underage [MASK] equipped in billion learns there intend seven "" complexes "" in the Eurasia Indians , but infinite tires are nowadays cheaper than this . <eos>",atrophy,atrophies,1.1651698350906372,1.1651698350906372,False
338,752,Get for a grandson of supporters in their lens that wakes from the deadline and loses whatsoever to the store fo the conviction . <eos>,Get for a grandson of supporters in their lens that wakes from the deadline and [MASK] whatsoever to the store fo the conviction . <eos>,loses,lose,4.730945110321045,0.9678484201431274,True,that,Get for a grandson of supporters in their lens [MASK] wakes from the deadline and loses whatsoever to the store fo the conviction . <eos>,that,those,8.697244644165039,1.194199562072754,True
339,754,The first dioxide you deny why you admit on tip enjoys that the tourism staff hereby crashes out the company and suffers into the heating friendship . <eos>,The first dioxide you deny why you admit on tip enjoys that the tourism staff hereby crashes out the company and [MASK] into the heating friendship . <eos>,suffers,suffer,3.2195839881896973,0.7980281114578247,True,dioxide,The first [MASK] you deny why you admit on tip enjoys that the tourism staff hereby crashes out the company and suffers into the heating friendship . <eos>,dioxide,dioxides,-4.056273460388184,0.07339608669281006,False
340,756,The asymmetrical wager I blew indeed from them in the first bench includes because my dumb friendship who ordered with them was suggesting out on his electrostatic . <eos>,The asymmetrical wager I blew indeed from them in the first bench [MASK] because my dumb friendship who ordered with them was suggesting out on his electrostatic . <eos>,includes,include,-1.0448294878005981,-0.11253716796636581,False,wager,The asymmetrical [MASK] I blew indeed from them in the first bench includes because my dumb friendship who ordered with them was suggesting out on his electrostatic . <eos>,wager,wagers,1.3684908151626587,1.3684908151626587,False
341,760,"Average prisoners that potentially would solve appear ft , creativity , Washington partnership and some periods of customers . <eos>","Average prisoners that potentially would solve [MASK] ft , creativity , Washington partnership and some periods of customers . <eos>",appear,appears,-1.567474126815796,-2.0223798751831055,True,prisoners,"Average [MASK] that potentially would solve appear ft , creativity , Washington partnership and some periods of customers . <eos>",prisoners,prisoner,-1.8176888227462769,-4.965938091278076,True
342,762,Please remember me pick if you seem any hearings or deserve anything uncut . <eos>,Please remember me pick if you seem any hearings or [MASK] anything uncut . <eos>,deserve,deserves,2.1252522468566895,1.9042073488235474,True,me,Please re[MASK]mber [MASK] pick if you seem any hearings or deserve anything uncut . <eos>,me,us,3.421097993850708,0.9952688813209534,True
343,764,"An aerial ego advised in three generates there assume four "" cases "" in the England Ages , but unbelievable traders are firmly warmer than this . <eos>","An aerial ego advised in three [MASK] there assume four "" cases "" in the England Ages , but unbelievable traders are firmly warmer than this . <eos>",generates,generate,-2.6339313983917236,-3.7920095920562744,True,ego,"An aerial [MASK] advised in three generates there assume four "" cases "" in the England Ages , but unbelievable traders are firmly warmer than this . <eos>",ego,egoes,-0.895797848701477,0.21395009756088257,False
344,766,"But electoral girls do suggest the shine they proceed he will click , and the observers who decide him come to implement the earthworms who arrive him . <eos>","But electoral girls do suggest the shine they proceed he will click , and the observers who decide him [MASK] to implement the earthworms who arrive him . <eos>",come,comes,6.1201300621032715,2.8733222484588623,True,girls,"But electoral [MASK] do suggest the shine they proceed he will click , and the observers who decide him come to implement the earthworms who arrive him . <eos>",girls,girl,3.997408151626587,-0.3275628387928009,True
345,768,"The independent constant democracy I have reduced operates that in the palace of Autumn eight kid of the violence is afterward checked in the pub the furnace before the coordination , this notion printed after the competitive fashion . <eos>","The independent constant democracy I have reduced [MASK] that in the palace of Autumn eight kid of the violence is afterward checked in the pub the furnace before the coordination , this notion printed after the competitive fashion . <eos>",operates,operate,0.25304216146469116,-2.0077812671661377,True,democracy,"The independent constant [MASK] I have reduced operates that in the palace of Autumn eight kid of the violence is afterward checked in the pub the furnace before the coordination , this notion printed after the competitive fashion . <eos>",democracy,democracies,1.3690530061721802,0.3487587571144104,True
346,770,The automatic traveler I threw eventually from them in the first consumption enjoys because my fortunate crime who appreciated with them was looking out on his ambitious . <eos>,The automatic traveler I threw eventually from them in the first consumption [MASK] because my fortunate crime who appreciated with them was looking out on his ambitious . <eos>,enjoys,enjoy,-3.720256805419922,-2.700178384780884,False,traveler,The automatic [MASK] I threw eventually from them in the first consumption enjoys because my fortunate crime who appreciated with them was looking out on his ambitious . <eos>,traveler,travelers,1.1760082244873047,-3.0455305576324463,True
347,772,"Whie I do n't forget to the government that the videos we believe or pay to suggest no exploration on our butterfly ( which I tell is politically manned ) , it does digest me whenever genitals learn out a powerful button of burgers to want the notification on . <eos>","Whie I do n't forget to the government that the videos we believe or pay to [MASK] no exploration on our butterfly ( which I tell is politically manned ) , it does digest me whenever genitals learn out a powerful button of burgers to want the notification on . <eos>",suggest,suggests,6.358613014221191,1.2940545082092285,True,I,"Whie [MASK] do n't forget to the government that the videos we believe or pay to suggest no exploration on our butterfly ( which [MASK] tell is politically manned ) , it does digest me whenever genitals learn out a powerful button of burgers to want the notification on . <eos>",I,we,8.337170600891113,8.358648300170898,False
348,774,"If you reflect any papers or relate any info approximately accordingly , please hesitate Balochistan Corp at four or Fei Sadat at billion . <eos>","If you reflect any papers or [MASK] any info approximately accordingly , please hesitate Balochistan Corp at four or Fei Sadat at billion . <eos>",relate,relates,6.064818382263184,1.1459077596664429,True,you,"If [MASK] reflect any papers or relate any info approximately accordingly , please hesitate Balochistan Corp at four or Fei Sadat at billion . <eos>",you,you,13.150419235229492,13.150419235229492,False
